IP Address,Port,Organization,Hostnames,Reference,Port(s),Protocol,Service,Details,Source
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80,10070-10080",tcp,applications,Sony Playstation 3,Portforward
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"809,393",tcp,applications,TalkSwitch,Portforward
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80,3000-3007,8800","tcp,udp",applications,Talon DVR,Portforward
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"8,051,901,000,011,000",tcp,applications,The Matrix Online,Portforward
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"53,80,443,10070,10080",tcp,applications,Twisted Metal Black Online (also uses ports 6000-6999 udp),Portforward
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80,401,040,111,433",tcp,applications,Video Insight IP Server,Portforward
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"801,433,400,011,111",tcp,applications,Video Insight Server,Portforward
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80, 5911, 6667, 28900, 29900, 29901",tcp,applications,Worms 4 - Mayhem,Portforward
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,"tcp,udp",http,World Wide Web HTTP,Nmap
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,711trojan,[trojan] 711 trojan (Seven Eleven),Neophasis
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,AckCmd,[trojan] AckCmd,Neophasis
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,BackEnd,[trojan] Back End,Neophasis
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,BO2000Plug-Ins,[trojan] Back Orifice 2000 Plug-Ins,Neophasis
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,Cafeini,[trojan] Cafeini,Neophasis
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,CGIBackdoor,[trojan] CGI Backdoor,Neophasis
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,Executor,[trojan] Executor,Neophasis
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,GodMessage4Creator,[trojan] God Message 4 Creator,Neophasis
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,GodMessage,[trojan] God Message,Neophasis
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,Hooker,[trojan] Hooker,Neophasis
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,IISworm,[trojan] IISworm,Neophasis
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,MTX,[trojan] MTX,Neophasis
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,NCX,[trojan] NCX,Neophasis
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,Noob,[trojan] Noob,Neophasis
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,Ramen,[trojan] Ramen,Neophasis
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,ReverseWWWTunnel,[trojan] Reverse WWW Tunnel Backdoor,Neophasis
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,RingZero,[trojan] RingZero,Neophasis
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,RTB666,[trojan] RTB 666,Neophasis
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,Seeker,[trojan] Seeker,Neophasis
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,WANRemote,[trojan] WAN Remote,Neophasis
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,WebDownloader,[trojan] WebDownloader,Neophasis
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,WebServerCT,[trojan] Web Server CT,Neophasis
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,711 trojan (Seven Eleven),Bekkoame
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,AckCmd,Bekkoame
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Back End,Bekkoame
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Back Orifice 2k Plug-Ins,Bekkoame
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Banito,Bekkoame
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Bebshell,Bekkoame
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Cafeini,Bekkoame
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,CGI Backdoor,Bekkoame
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Civcat,Bekkoame
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Eaghouse,Bekkoame
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Executor,Bekkoame
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,God Message,Bekkoame
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,God Message Creator,Bekkoame
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Hesive,Bekkoame
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Hexem,Bekkoame
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Hooker,Bekkoame
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,IISworm,Bekkoame
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Ketch,Bekkoame
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Lodear,Bekkoame
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Mindos,Bekkoame
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,MTX,Bekkoame
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Muquest,Bekkoame
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Mydoom,Bekkoame
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,NCX,Bekkoame
50.231.236.82,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,threat,Reverse WWW Tunnel Backdoor,Bekkoame
50.207.240.131,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,udp,trojans,"W32.Beagle.AO@mm [Symantec-2004-080911-3251-99] - mass-mailing worm with backdoor functionality. Uses its own SMTP engine, discovered 08.09.2004. Opens port 80 tcp & udp.



W32.Bobax.AF@mm [Symantec-2005-081611-4121-99] (2005.08.15) - a mass-mailing worm that opens a backdoor and lowers security settings on the compromised computer. It exploits the MS Plug and Play Buffer Overflow vulnerability (MS Security Bulletin [MS05-039]) on port 21/tcp., and by sending copies of itself to gathered email addresses. Also opens a backdoor on a random tcp port and/or port 80/udp.



Siemens SINEMA Server before 12 SP1 allows remote attackers to cause a denial of service (web-interface outage) via crafted HTTP requests to port 80 (TCP/UDP).

References: [CVE-2014-2733]



Multiple directory traversal vulnerabilities in the integrated web server in Siemens SINEMA Server before 12 SP1 allow remote attackers to access arbitrary files via HTTP traffic to port (1) 4999 or (2) 80. 

References: [CVE-2014-2732]



Multiple directory traversal vulnerabilities in the integrated web server in Siemens SINEMA Server before 12 SP1 allow remote attackers to access arbitrary files via HTTP traffic to port (1) 4999 or (2) 80. 

Reference: [CVE-2014-2731]



Port 80 udp is also used by some games, like Alien vs Predator (Activision).",SG
50.207.240.131,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,http,"Hyper Text Transfer Protocol (HTTP) - port used for web traffic.



Some broadband routers run a web server on port 80 or 8080 for remote management. WAN Administration can (and should, in most cases) be disabled using the Web Admin interface.



AnyDesk remote desktop software uses TCP ports 80, 443, 6568, 7070 (direct line connection)



If you're not running web services, keep in mind that a number of trojans/worms/backdoors propagate via TCP port 80 (HTTP):

Code Red, Nimda, 711 trojan (Seven Eleven), AckCmd, Back End, Back Orifice 2000 Plug-Ins, Cafeini, CGI Backdoor, Executor, God Message, God Message Creator, Hooker, IISworm, MTX, NCX, Nerte 7.8.1, Reverse WWW Tunnel Backdoor, RingZero, Seeker, WAN Remote, Web Server CT, WebDownloader

Trojan.Webus.C [Symantec-2004-101212-0903-99]

W32.Beagle.AO@mm [Symantec-2004-080911-3251-99] - mass-mailing worm with backdoor functionality. Uses its own SMTP engine, discovered 08.09.2004. Opens port 80 tcp & udp.

Mydoom.B [Symantec-2004-012816-3647-99] (2004.01.28) - mass-mailing worm that opens a backdoor into the system. The backdoor makes use of TCP ports 80, 1080, 3128, 8080, and 10080.

Backdoor.Ranky.S [Symantec-2005-013015-4228-99] (2005.01.30) - runs proxy on port 80.

W32.Crowt.A@mm [Symantec-2005-012310-2158-99] (2005.01.23) - mass mailing worm, opens a backdoor, logs keystrokes. Uses ports 80 and 137.

Backdoor.Darkmoon.B [Symantec-2005-102115-3914-99] (2005.10.21) - a backdoor trojan with keylogger capabilities. Opens a backdoor and listens for remote commands on port 80/tcp.

W32.Beagle.CX@mm [Symantec-2005-121511-1751-99] (2005.12.16) - mass-mailing worm that uses its own SMTP engine to spread Trojan.Lodear.E [Symantec-2005-121516-1510-99]. Also opens a backdoor on port 80/tcp and lowers security settings on the compromised computer.

Trojan.Lodear.F [Symantec-2005-121513-5818-99] (2005.12.18) - trojan that attempts to download remote files.

W32.Feebs [Symantec-2006-013122-5631-99] (2006.01.07)



Xbox 360 (LIVE) ports: 3074 TCP/UDP, 53 TCP/UDP, 80 TCP, 88 UDP

Xbox One (LIVE) ports: 3074 TCP/UDP, 53 TCP/UDP, 80 TCP, 88 UDP, 500 UDP, 3544 UDP, 4500 UDP



Some Apple applications also use port 80 (TCP): MobileMe, Sherlock, QuickTime Installer, iTunes Store and Radio, Software Update, RAID Admin, Backup, iCal calendar publishing, iWeb, MobileMe Web Gallery Publishing, WebDAV (iDisk), Final Cut Server.



Siemens SIPROTEC 4 and SIPROTEC Compact is vulnerable to a denial of service, caused by an error in the EN100 Ethernet module. By sending specially-crafted HTTP packets to TCP port 80, a remote attacker could exploit this vulnerability to cause the device to go into defect mode.

References: [CVE-2016-7113] [XFDB-116647]



A vulnerability was discovered in Siemens ViewPort for Web Office Portal before revision number 1453 that could allow an unauthenticated remote user to upload arbitrary code and execute it with the permissions of the operating-system user running the web server by sending specially crafted network packets to port 443/TCP or port 80/TCP.

References: [CVE-2017-6869], [BID-99343]",SG
50.207.240.131,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,,Hypertext Transfer Protocol (HTTP) (official),Wikipedia
50.207.240.131,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,tcp,trojan,"711 trojan (Seven Eleven), AckCmd, BlueFire, Cafeini, Duddie, Executor, God Message, Intruzzo , Latinus, Lithium, MscanWorm, NerTe, Nimda, Noob, Optix Lite, Optix Pro , Power, Ramen, Remote Shell , Reverse WWW Tunnel Backdoor , RingZero, RTB 666, Scalper, Screen Cutter , Seeker, Slapper, Web Server CT , WebDownloader",Trojans
50.207.240.131,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,udp,trojan,Penrox,Trojans
50.207.240.131,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,"tcp,udp",www,World Wide Web HTTP,SANS
50.207.240.131,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"802,300",tcp,applications,Age of Empires III,Portforward
50.207.240.131,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,80,"tcp,udp",applications,"Applications/Games that use port 80:



ATT Remote Monitor

BT Homesafe

Dungeons + Dragons Online

Eyeon

Gadspot IP Camera

Halo

Lord of the Rings Online

Lorex IP Surveillance

MythTV

QSee QSD6204

QSee QSD6209

Rise of Legends",Portforward
50.207.240.131,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"22,57,80,3660,3663,4665","tcp,udp",applications,AudioReQuest,Portforward
50.207.240.131,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80,443",tcp,applications,BarracudaDrive,Portforward
50.207.240.131,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80, 4711, 18060, 28910, 29900, 29901, 29920",tcp,applications,Battlefield 2,Portforward
50.207.240.131,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80, 443, 1024-1124, 4711, 9960-9969, 17475, 18060, 18120, 18300, 18510, 27900, 28910, 29900",tcp,applications,Battlefield 2142,Portforward
50.207.240.131,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"8,044,330,745,223",tcp,applications,Call of Duty - World at War,Portforward
50.207.240.131,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"806,667,289,102,990,000,000",tcp,applications,Command and Conquer Generals,Portforward
50.207.240.131,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80, 3783, 6500, 6515, 6667, 13139, 27900, 28900, 28910, 29900, 29901, 29920",tcp,applications,Command and Conquer Generals GameSpy,Portforward
50.207.240.131,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80, 3783, 4321, 6660-6669, 28900, 29900, 2901",tcp,applications,Command and Conquer Red Alert 3,Portforward
50.207.240.131,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"806,667,289,102,990,000,000",tcp,applications,Command and Conquer Zero Hour,Portforward
50.207.240.131,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80, 3783, 6500, 6515, 6667, 13139, 27900, 28900, 28910, 29900, 29901, 29920",tcp,applications,Command and Conquer Zero Hour GameSpy,Portforward
50.207.240.131,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"80, 2300-2400, 3783, 13139, 27900, 28900, 29900-29901, 34000-34005",udp,applications,Cossacks II,Portforward
50.207.240.131,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"805,938",tcp,applications,DynGate,Portforward
50.207.240.131,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"21, 80, 3389, 4550, 5550, 6550, 9650",tcp,applications,GeoVision TwinDVR with Webcam,Portforward
50.207.240.131,80,"Comcast Cable Communications, LLC",,https://www.speedguide.net/port.php?port=80,"21,80,3389,4550,5550,6550",tcp,applications,GeoVision Webcam,Portforward
